조사연도,MD제공용_가구고유번호,가중값,수도권여부,가구원수,노인가구여부,가구주_만연령,입주형태코드,주택종류통합코드,자산,자산_금융자산,자산_실물자산,자산_실물자산_부동산_거주주택금액,부채,부채_금융부채_담보대출금액,순자산,경상소득(보완),경상소득_공적이전소득(보완),처분가능소득(보완)[경상소득(보완)-비소비지출(보완)],지출_소비지출비,지출_소비지출_식료품(외식비포함),지출_소비지출_의료비,지출_비소비지출(보완),지출_비소비지출_세금(보완),지출_비소비지출_공적연금사회보험료(보완),지출_비소비지출_연간지급이자(조사2),가구주_은퇴여부,가구주_미은퇴_최소생활비,가구주_미은퇴_적정생활비,가구주_은퇴_적정생활비충당여부
2024,HH2024000127,191.5263,G2,4,G1,32,4,G4,56382.0,28073.0,25895.0,25374.0,7355.0,6155,49027.0,2552.0,724.0,2298.0,3855.0,1276,365,2950,606,406,158,1,198.0,255,1
2024,HH2024000128,190.751,G2,2,G2,54,2,G4,90328.0,5927.0,80677.0,,33750.0,19345,56578.0,1719.0,606.0,1260.0,475.0,183,33,920,158,178,148,1,223.0,276,2
2024,HH2024000129,182.7101,G1,3,G1,69,1,G3,170298.0,25112.0,143312.0,141679.0,39554.0,29802,130744.0,1996.0,424.0,787.0,1450.0,512,270,2841,510,481,391,2,135.0,461,2
2024,HH2024000130,176.3772,G2,1,G2,55,1,G2,122358.0,2690.0,119286.0,118324.0,20260.0,11047,102098.0,7693.0,1980.0,6480.0,3466.0,1066,622,2942,466,506,207,2,183.0,227,2
2024,HH2024000131,54.3091,G1,5,G1,69,1,G2,86756.0,21619.0,61046.0,60461.0,32502.0,26723,54254.0,5044.0,1311.0,3980.0,566.0,174,80,2422,321,442,216,2,279.0,451,5
2024,HH2024000132,61.8628,G2,4,G1,72,5,G2,141925.0,2247.0,140439.0,138953.0,2383.0,1416,139542.0,7925.0,962.0,6927.0,1043.0,385,175,1951,208,361,276,2,195.0,351,3
2024,HH2024000133,177.8018,G1,2,G2,87,1,G1,51037.0,1820.0,48260.0,46876.0,10847.0,7278,40190.0,,873.0,11.0,2196.0,800,428,2657,406,548,339,2,286.0,369,5
2024,HH2024000134,292.0773,G2,1,G1,66,3,G3,5387.0,1117.0,3524.0,3504.0,5087.0,3878,300.0,3664.0,636.0,3307.0,3984.0,939,539,1154,230,193,182,2,235.0,489,1
2024,HH2024000135,151.9939,G1,5,G2,72,1,G2,147550.0,24143.0,121123.0,119485.0,11357.0,7850,136193.0,3659.0,833.0,2277.0,1178.0,383,102,2084,486,434,257,2,133.0,430,4
2024,HH2024000136,168.0817,G2,1,G2,48,1,G2,83499.0,17207.0,62050.0,61814.0,15037.0,12203,68462.0,3211.0,1268.0,2133.0,1542.0,575,224,2513,619,434,444,2,191.0,394,3
2024,HH2024000137,295.5158,G1,3,G2,39,2,G2,29949.0,20711.0,6620.0,5145.0,17254.0,13376,12695.0,3132.0,1856.0,2771.0,3183.0,1147,595,2513,550,501,154,1,173.0,447,4
2024,HH2024000138,244.7784,G2,1,G2,35,3,G1,35793.0,4664.0,30817.0,30618.0,12901.0,7123,22892.0,632.0,992.0,0.0,479.0,107,73,1966,242,274,279,2,289.0,338,2
2024,HH2024000139,242.5275,G1,4,G2,36,1,G3,39793.0,27644.0,10926.0,10795.0,21790.0,17636,18003.0,257.0,369.0,0.0,1310.0,376,70,1463,272,265,154,2,167.0,479,3
2024,HH2024000140,176.1839,G2,2,G1,79,1,G1,175476.0,24261.0,149758.0,149515.0,8787.0,5881,166689.0,6225.0,1914.0,5111.0,1264.0,383,237,2874,671,489,275,1,197.0,437,2
2024,HH2024000141,274.4782,G1,3,G2,32,2,G1,142391.0,14658.0,128636.0,127155.0,13911.0,10281,128480.0,3524.0,629.0,2054.0,1604.0,403,261,2184,543,317,418,2,238.0,493,4
2024,HH2024000142,195.2941,G2,3,G1,59,1,G2,169053.0,26968.0,140340.0,139434.0,33605.0,19713,135448.0,0.0,166.0,0.0,2294.0,770,252,2424,399,265,435,2,292.0,365,1
2024,HH2024000143,214.1743,G2,2,G1,66,1,G2,31762.0,4290.0,28505.0,27302.0,22489.0,15050,9273.0,2780.0,1088.0,2691.0,886.0,261,175,2058,587,363,159,2,209.0,392,4
2024,HH2024000144,246.8889,G1,4,G2,70,2,G1,132166.0,8772.0,120888.0,120327.0,1075.0,888,131091.0,7464.0,1581.0,6236.0,1565.0,406,247,2693,697,273,157,2,269.0,337,3
2024,HH2024000145,151.6462,G1,3,G1,33,1,G2,88885.0,1452.0,84799.0,84560.0,13130.0,11429,75755.0,3741.0,515.0,3719.0,3667.0,980,637,1694,457,268,305,1,123.0,477,4
2024,HH2024000146,288.3176,G1,3,G2,81,2,G3,52292.0,4933.0,45952.0,44381.0,33173.0,29042,19119.0,7924.0,558.0,6962.0,3314.0,1230,634,1866,435,290,140,2,278.0,388,1
2024,HH2024000147,297.0018,G1,2,G1,56,1,G3,130139.0,25244.0,101996.0,100331.0,7206.0,5620,122933.0,1292.0,578.0,98.0,3825.0,1427,213,2509,458,489,474,1,141.0,247,1
2024,HH2024000148,196.7845,G2,3,G1,31,3,G2,159035.0,12288.0,144493.0,142815.0,36867.0,19597,122168.0,979.0,1613.0,791.0,2728.0,988,453,1793,514,444,164,1,252.0,353,4
2024,HH2024000149,105.5138,G1,2,G2,37,3,G3,89734.0,19359.0,69206.0,69077.0,11834.0,8012,77900.0,4510.0,1914.0,3314.0,2328.0,891,251,1112,311,254,124,2,206.0,239,2
2024,HH2024000150,243.7255,G1,3,G2,81,3,G2,33692.0,26447.0,6236.0,4387.0,25204.0,14548,8488.0,5464.0,1695.0,4249.0,853.0,333,153,2393,635,589,135,2,220.0,392,2
2024,HH2024000151,130.5347,G1,4,G2,86,2,G2,153295.0,22920.0,127446.0,126363.0,19000.0,14801,134295.0,7850.0,452.0,6870.0,635.0,189,115,1438,400,348,187,2,118.0,409,5
2024,HH2024000152,194.2759,G1,3,G1,75,2,G2,44454.0,11994.0,28597.0,28205.0,25014.0,14121,19440.0,3727.0,1698.0,3242.0,2155.0,472,375,762,215,84,59,1,206.0,440,5
2024,HH2024000153,71.6759,G1,1,G1,50,1,G3,41048.0,10448.0,27782.0,27385.0,31894.0,28418,9154.0,1601.0,619.0,1299.0,1619.0,582,270,1431,356,203,164,2,117.0,246,1
2024,HH2024000154,251.8477,G2,5,G1,86,1,G3,96204.0,3250.0,93536.0,92531.0,5960.0,3443,90244.0,4329.0,1733.0,3272.0,3150.0,1029,532,635,88,91,119,2,210.0,338,3
2024,HH2024000155,289.7717,G1,4,G1,46,1,G2,146900.0,24889.0,121045.0,119838.0,14088.0,7341,132812.0,2455.0,1982.0,2220.0,38.0,10,3,2695,559,298,236,2,181.0,306,4
2024,HH2024000156,73.5554,G2,5,G1,44,3,G1,152785.0,29540.0,119048.0,118951.0,22732.0,19036,130053.0,1436.0,1436.0,424.0,3564.0,1408,395,2959,660,671,429,1,140.0,324,4
2024,HH2024000157,232.8998,G2,1,G2,75,1,G3,145566.0,15004.0,131185.0,130193.0,10423.0,6054,135143.0,707.0,1910.0,453.0,682.0,182,45,1166,296,273,93,1,198.0,481,2
2024,HH2024000158,265.2097,G1,5,G1,49,1,G1,150484.0,14990.0,133023.0,132544.0,15006.0,7647,135478.0,5788.0,284.0,5285.0,1579.0,602,275,2790,555,532,394,2,142.0,367,5
2024,HH2024000159,77.3766,G2,3,G2,61,1,G2,47399.0,25451.0,21080.0,19245.0,35433.0,25484,11966.0,0.0,1309.0,0.0,1424.0,453,209,2278,461,532,212,2,116.0,332,4
2024,HH2024000160,111.6991,G2,5,G2,69,2,G2,56461.0,10271.0,46306.0,45076.0,9161.0,8132,47300.0,1332.0,103.0,1090.0,3697.0,766,524,2889,864,598,439,1,106.0,471,5
2024,HH2024000161,147.9678,G2,4,G2,39,1,G1,121935.0,12196.0,108762.0,108019.0,7588.0,4605,114347.0,4471.0,1304.0,3280.0,2881.0,1071,250,906,172,150,150,2,168.0,359,4
2024,HH2024000162,259.1901,G1,5,G1,85,1,G2,90316.0,26808.0,59464.0,58620.0,23333.0,15481,66983.0,7082.0,681.0,6040.0,143.0,50,20,655,82,80,119,2,249.0,326,5
2024,HH2024000163,173.3578,G2,1,G1,39,2,G2,121756.0,11380.0,109072.0,107398.0,3989.0,2372,117767.0,6544.0,1939.0,6520.0,3412.0,1120,403,2800,677,682,525,2,215.0,362,1
2024,HH2024000164,84.2408,G1,3,G1,89,4,G3,32520.0,27822.0,1381.0,0.0,47.0,33,32473.0,3631.0,990.0,2358.0,2706.0,873,539,1173,202,239,101,2,124.0,454,2
2024,HH2024000165,114.0928,G2,4,G2,46,2,G2,74908.0,4842.0,68484.0,67710.0,34785.0,21883,40123.0,458.0,1524.0,0.0,272.0,66,48,1990,297,304,138,2,188.0,335,3
2024,HH2024000166,166.8445,G1,3,G2,55,1,G1,23178.0,14904.0,5724.0,4046.0,11056.0,8143,12122.0,5078.0,605.0,3821.0,3127.0,759,403,2753,621,328,157,1,216.0,385,2
2024,HH2024000167,59.8161,G1,5,G1,45,3,G1,17791.0,14692.0,1243.0,0.0,4819.0,3330,12972.0,4129.0,149.0,3227.0,135.0,27,23,1357,394,298,214,1,146.0,253,1
2024,HH2024000168,207.7493,G2,4,G1,62,1,G2,143353.0,9201.0,129714.0,129595.0,26241.0,22870,117112.0,7374.0,1484.0,6435.0,1700.0,392,126,723,117,159,56,1,127.0,203,4
2024,HH2024000169,56.3305,G1,1,G2,30,1,G2,153324.0,28890.0,124062.0,122801.0,19236.0,14773,134088.0,4426.0,443.0,3851.0,648.0,173,42,2478,432,449,421,2,149.0,220,5
2024,HH2024000170,245.2178,G1,1,G1,40,1,G2,67081.0,14479.0,52569.0,50692.0,18201.0,14070,48880.0,5903.0,1444.0,5562.0,43.0,13,6,1628,314,406,317,1,113.0,342,3
2024,HH2024000171,233.4627,G2,4,G1,61,1,G1,128083.0,26370.0,103237.0,101511.0,17534.0,12178,110549.0,4227.0,929.0,3874.0,2238.0,506,355,556,132,87,40,1,148.0,415,4
2024,HH2024000172,266.36,G1,2,G1,71,2,G4,37608.0,6578.0,29975.0,29891.0,5825.0,3618,31783.0,4326.0,1943.0,3852.0,2748.0,856,159,1353,242,326,125,1,206.0,263,4
2024,HH2024000173,89.4282,G1,2,G1,87,1,G1,106192.0,10468.0,96795.0,95032.0,34341.0,21483,71851.0,2539.0,705.0,2103.0,1918.0,484,153,1825,337,355,234,2,260.0,482,3
2024,HH2024000174,200.6463,G1,5,G1,80,3,G2,76640.0,14347.0,63342.0,61379.0,52.0,36,76588.0,,801.0,2090.0,1370.0,343,178,2699,648,568,309,2,274.0,245,4
2024,HH2024000175,245.2569,G2,1,G2,85,2,G3,157464.0,16919.0,139329.0,139004.0,19327.0,11147,138137.0,2367.0,1481.0,1581.0,2053.0,799,121,1065,316,253,121,2,234.0,408,5
2024,HH2024000176,178.9372,G2,3,G2,77,1,G2,117834.0,6882.0,107859.0,106584.0,10817.0,5981,107017.0,3697.0,1571.0,3081.0,607.0,241,68,1795,293,403,148,2,171.0,270,1
2024,HH2024000177,82.7011,G2,2,G2,76,1,G2,22281.0,9393.0,12506.0,10996.0,25669.0,16657,0.0,7612.0,251.0,6525.0,199.0,72,24,953,206,136,174,2,286.0,217,2
2024,HH2024000178,74.7314,G2,1,G1,50,3,G4,153436.0,18666.0,130723.0,130637.0,21962.0,12127,131474.0,2733.0,1482.0,1635.0,628.0,132,118,1225,317,281,186,2,283.0,413,1
2024,HH2024000179,201.4744,G2,2,G1,84,1,G2,121049.0,8354.0,110277.0,108622.0,15394.0,9117,105655.0,3706.0,982.0,2304.0,216.0,74,21,1159,165,209,84,2,171.0,355,4
2024,HH2024000180,174.4019,G2,3,G2,87,1,G1,60006.0,22796.0,33093.0,32306.0,21381.0,15266,38625.0,7569.0,1977.0,7105.0,3076.0,724,231,1810,477,193,91,1,102.0,388,4
2024,HH2024000181,282.39,G2,3,G1,60,1,G1,59238.0,14313.0,42980.0,42382.0,9079.0,7408,50159.0,1209.0,1262.0,845.0,2434.0,763,124,2158,368,433,354,2,186.0,482,4
2024,HH2024000182,258.4602,G2,1,G1,37,1,G3,59214.0,29082.0,26407.0,25891.0,5242.0,3092,53972.0,2022.0,1547.0,2013.0,749.0,283,51,781,95,136,40,1,193.0,361,4
2024,HH2024000183,230.9373,G2,4,G2,32,1,G2,55757.0,7131.0,47540.0,46529.0,36212.0,29573,19545.0,3945.0,687.0,3706.0,2279.0,629,370,689,72,124,125,2,235.0,452,3
2024,HH2024000184,295.5992,G1,2,G2,59,3,G3,170005.0,25277.0,143164.0,141567.0,24547.0,12426,145458.0,3274.0,567.0,2369.0,1936.0,746,226,2328,248,376,301,2,129.0,348,5
2024,HH2024000185,223.6527,G1,3,G1,68,1,G1,154092.0,14705.0,136976.0,135333.0,26153.0,23506,127939.0,2729.0,1570.0,1516.0,445.0,152,35,1234,320,135,233,1,208.0,304,1
2024,HH2024000186,73.0907,G1,3,G2,63,1,G1,85928.0,2584.0,83083.0,82633.0,39956.0,28239,45972.0,6225.0,30.0,5324.0,3881.0,1009,737,2045,480,259,339,1,163.0,316,4
2024,HH2024000187,69.3907,G2,3,G1,83,3,G3,75771.0,21154.0,55983.0,54330.0,36165.0,24966,39606.0,3991.0,1160.0,2504.0,3751.0,821,630,691,178,147,127,2,199.0,303,5
2024,HH2024000188,253.9673,G2,3,G2,62,3,G4,62034.0,6345.0,56517.0,54865.0,23394.0,17784,38640.0,2914.0,1936.0,1973.0,3035.0,1101,203,2001,501,270,323,2,104.0,465,2
2024,HH2024000189,140.1759,G2,2,G1,69,2,G1,151302.0,4155.0,143664.0,143542.0,31693.0,21870,119609.0,3831.0,1982.0,2508.0,3234.0,943,292,2773,488,538,378,2,205.0,353,4
2024,HH2024000190,281.0709,G2,3,G2,75,1,G1,48215.0,15950.0,30521.0,29897.0,21105.0,13997,27110.0,7092.0,1432.0,6690.0,2188.0,469,388,1594,456,288,121,1,107.0,479,1
2024,HH2024000191,79.5619,G2,3,G1,83,5,G2,138603.0,23576.0,113657.0,113627.0,9516.0,6170,129087.0,7871.0,994.0,7386.0,3215.0,709,494,1944,535,258,309,2,270.0,275,1
2024,HH2024000192,99.6968,G2,1,G2,66,1,G2,160852.0,7727.0,151265.0,149287.0,24905.0,22193,135947.0,1944.0,1625.0,728.0,2113.0,831,405,1235,209,175,171,2,242.0,429,2
2024,HH2024000193,243.2919,G2,4,G2,63,1,G2,147059.0,18691.0,129237.0,128293.0,36522.0,30846,110537.0,321.0,29.0,0.0,664.0,165,40,1214,309,191,143,2,284.0,234,5
2024,HH2024000194,261.8686,G1,3,G2,34,2,G1,109173.0,430.0,108417.0,107877.0,35186.0,24664,73987.0,250.0,1586.0,0.0,669.0,263,111,663,174,153,88,2,230.0,286,2
2024,HH2024000195,266.7991,G1,2,G2,68,1,G3,142857.0,5538.0,136758.0,134970.0,20207.0,16864,122650.0,3563.0,379.0,2130.0,3416.0,1148,209,1697,335,409,143,2,295.0,210,3
2024,HH2024000196,74.7848,G1,1,G2,40,2,G1,59902.0,22643.0,34051.0,32682.0,37839.0,21176,22063.0,,1471.0,3887.0,1785.0,464,179,2867,355,453,317,1,141.0,474,4
2024,HH2024000197,145.4506,G1,2,G1,52,5,G2,151690.0,386.0,149440.0,147560.0,7902.0,5624,143788.0,0.0,696.0,0.0,2917.0,807,474,790,131,84,54,2,101.0,289,4
2024,HH2024000198,211.5966,G1,3,G1,61,1,G2,27839.0,10733.0,15288.0,13688.0,1641.0,1115,26198.0,4066.0,1502.0,3150.0,579.0,205,90,1541,458,292,171,1,280.0,445,4
2024,HH2024000199,279.6989,G1,5,G2,34,1,G1,18789.0,15235.0,1910.0,0.0,16130.0,10161,2659.0,3197.0,1206.0,2603.0,1791.0,514,90,2592,630,421,311,1,231.0,327,1
2024,HH2024000200,109.7538,G1,4,G2,71,1,G2,33436.0,1983.0,30324.0,29892.0,8199.0,7111,25237.0,7464.0,1858.0,6840.0,334.0,71,26,1739,443,302,310,2,237.0,237,5
2024,HH2024000201,200.0857,G1,3,G1,46,1,G2,122934.0,29356.0,91747.0,91339.0,38306.0,31908,84628.0,4828.0,1574.0,3621.0,882.0,216,147,2401,678,399,309,2,158.0,303,2
2024,HH2024000202,85.8798,G2,1,G1,60,3,G2,56854.0,15265.0,37312.0,37161.0,4630.0,3994,52224.0,3385.0,1828.0,2366.0,436.0,162,30,1439,202,285,268,2,167.0,302,3
2024,HH2024000203,236.8197,G1,2,G1,51,5,G2,13804.0,10157.0,685.0,0.0,21385.0,16126,0.0,4693.0,302.0,4675.0,832.0,282,82,2006,589,292,391,1,235.0,352,4
2024,HH2024000204,81.8811,G2,5,G1,51,2,G1,48971.0,29316.0,17764.0,16662.0,30894.0,20096,18077.0,0.0,758.0,0.0,2426.0,728,188,2969,604,694,170,1,,298,2
2024,HH2024000205,299.9956,G1,1,G1,53,5,G3,121729.0,16755.0,105690.0,104560.0,4434.0,3559,117295.0,,874.0,2830.0,21.0,5,1,1994,496,325,278,1,115.0,402,4
2024,HH2024000206,73.0667,G2,4,G2,33,1,G2,58468.0,20356.0,35801.0,34447.0,1822.0,990,56646.0,2637.0,61.0,1871.0,774.0,228,135,2490,407,376,236,2,158.0,419,3
2024,HH2024000207,221.3343,G2,3,G1,41,1,G2,83058.0,2710.0,79986.0,78520.0,22143.0,18627,60915.0,1447.0,45.0,998.0,2763.0,988,163,2233,370,532,396,1,176.0,246,1
2024,HH2024000208,244.2597,G2,2,G2,77,1,G1,24205.0,4762.0,19150.0,17516.0,36105.0,18468,0.0,3145.0,77.0,2173.0,597.0,129,77,739,127,113,91,2,266.0,357,2
2024,HH2024000209,114.4974,G2,5,G2,37,3,G2,150261.0,1356.0,146575.0,145536.0,651.0,538,149610.0,5111.0,1534.0,3690.0,2222.0,886,341,900,152,101,55,2,168.0,373,4
2024,HH2024000210,113.7072,G2,2,G1,59,1,G3,74054.0,15428.0,57204.0,56659.0,822.0,642,73232.0,0.0,893.0,0.0,3468.0,1289,203,2020,227,249,166,2,198.0,280,1
2024,HH2024000211,199.0368,G1,4,G2,38,1,G2,118661.0,25090.0,91585.0,90707.0,37020.0,19819,81641.0,7711.0,1503.0,6807.0,3120.0,822,452,1370,221,283,206,2,219.0,431,2
2024,HH2024000212,207.6186,G1,1,G2,62,1,G3,100043.0,27051.0,74673.0,72929.0,24101.0,13467,75942.0,2196.0,1669.0,831.0,488.0,182,48,1711,392,315,105,2,127.0,269,3
2024,HH2024000213,230.1315,G2,5,G1,68,1,G1,107449.0,17230.0,90925.0,89294.0,28055.0,19104,79394.0,5597.0,72.0,4997.0,590.0,198,103,1708,478,307,182,2,216.0,461,2
2024,HH2024000214,195.0735,G1,1,G2,58,2,G4,72608.0,1627.0,70123.0,68292.0,11023.0,6833,61585.0,4402.0,1695.0,3900.0,2822.0,940,478,2483,268,278,448,2,140.0,337,3
2024,HH2024000215,93.6167,G1,2,G2,76,4,G2,34545.0,18784.0,12053.0,10973.0,12493.0,10580,22052.0,6990.0,451.0,6619.0,1385.0,315,234,2977,307,370,161,2,275.0,309,5
2024,HH2024000216,281.0359,G2,5,G1,45,1,G2,147320.0,19136.0,125939.0,124381.0,18822.0,10862,128498.0,7264.0,808.0,6927.0,1668.0,635,183,2993,653,477,462,1,159.0,399,1
2024,HH2024000217,91.6529,G1,4,G2,63,1,G2,116369.0,17912.0,97196.0,96370.0,8561.0,5708,107808.0,5660.0,1925.0,5074.0,1907.0,553,330,699,167,116,105,2,160.0,385,5
2024,HH2024000218,191.3096,G2,4,G1,46,1,G1,64581.0,21638.0,38114.0,38099.0,17675.0,10679,46906.0,3389.0,603.0,2232.0,2316.0,835,334,2360,523,369,231,1,180.0,352,4
2024,HH2024000219,280.0007,G1,2,G1,60,1,G2,30697.0,16716.0,14091.0,12604.0,38159.0,21020,0.0,4267.0,1879.0,3995.0,1796.0,466,191,2313,681,405,154,2,172.0,405,5
2024,HH2024000220,278.2424,G1,4,G2,33,1,G1,158645.0,21120.0,133238.0,133064.0,29955.0,18089,128690.0,5212.0,1013.0,4866.0,93.0,24,5,2662,388,559,173,2,218.0,278,4
2024,HH2024000221,91.9766,G1,5,G1,46,2,G2,66489.0,14590.0,51152.0,49882.0,34763.0,29339,31726.0,6447.0,26.0,4949.0,377.0,148,22,1566,307,305,305,2,244.0,442,5
2024,HH2024000222,109.6507,G1,4,G1,72,2,G3,141157.0,4505.0,138213.0,136218.0,19865.0,15617,121292.0,1831.0,1665.0,338.0,0.0,0,0,1756,497,336,266,1,292.0,385,1
2024,HH2024000223,200.4626,G2,2,G1,76,2,G2,117290.0,2398.0,114931.0,114880.0,31500.0,27269,85790.0,6983.0,88.0,6643.0,1059.0,224,100,1629,364,299,173,1,277.0,263,4
2024,HH2024000224,134.2911,G2,5,G1,46,3,G2,176089.0,27218.0,145436.0,143969.0,16848.0,11155,159241.0,6410.0,1272.0,5780.0,3268.0,1199,618,1433,308,186,250,1,152.0,499,4
2024,HH2024000225,232.7208,G1,1,G1,45,1,G2,16440.0,13229.0,1736.0,0.0,24697.0,14723,0.0,705.0,916.0,100.0,3887.0,954,777,1117,320,213,73,1,220.0,459,5
2024,HH2024000226,180.6011,G1,5,G2,47,3,G3,37562.0,9668.0,28400.0,27147.0,29211.0,14913,8351.0,2157.0,279.0,1713.0,1901.0,714,136,2108,353,260,145,2,165.0,253,1
2024,HH2024000227,116.5225,G2,1,G1,46,2,G2,19071.0,8797.0,6694.0,5315.0,32994.0,23031,0.0,1886.0,1029.0,1657.0,108.0,41,20,541,71,111,43,2,261.0,435,3
2024,HH2024000228,152.7595,G1,1,G2,89,1,G2,38619.0,1552.0,38664.0,36862.0,37032.0,19104,1587.0,4638.0,724.0,4545.0,285.0,61,44,2373,298,398,390,2,104.0,358,3
2024,HH2024000229,222.7778,G1,1,G1,69,1,G1,95915.0,28353.0,67443.0,65889.0,4219.0,2116,91696.0,1669.0,197.0,749.0,3260.0,1031,406,2603,688,487,289,2,298.0,430,1
2024,HH2024000230,246.2853,G1,1,G1,53,1,G2,99814.0,2496.0,93653.0,93574.0,31756.0,23559,68058.0,2401.0,1110.0,2339.0,1373.0,544,265,1068,289,245,156,2,174.0,312,4
2024,HH2024000231,142.3902,G2,4,G2,57,1,G2,141218.0,6570.0,135930.0,134382.0,28386.0,16064,112832.0,1513.0,87.0,582.0,3526.0,1361,553,1034,151,161,87,1,248.0,273,3
2024,HH2024000232,76.2463,G1,2,G2,60,1,G2,39389.0,13727.0,22647.0,21133.0,29468.0,21332,9921.0,539.0,1076.0,397.0,2025.0,617,281,1758,336,202,292,2,235.0,265,3
2024,HH2024000233,138.3193,G1,1,G2,63,1,G3,109376.0,10743.0,95699.0,95243.0,587.0,428,108789.0,3674.0,452.0,3443.0,3516.0,1181,286,2615,567,611,445,2,173.0,219,4
2024,HH2024000234,207.6177,G2,2,G1,53,4,G4,18790.0,1199.0,14152.0,12843.0,19508.0,15402,0.0,2557.0,1661.0,2550.0,541.0,173,46,784,100,121,87,1,292.0,462,4
2024,HH2024000235,239.958,G2,5,G2,88,4,G2,86276.0,9874.0,73899.0,,38434.0,25107,47842.0,4036.0,1900.0,3440.0,3432.0,825,640,1579,425,254,128,2,153.0,293,4
2024,HH2024000236,269.9148,G2,3,G2,47,2,G2,38564.0,23386.0,12750.0,11054.0,36008.0,28160,2556.0,1696.0,1864.0,1206.0,2185.0,722,179,1040,191,150,150,1,248.0,487,2
2024,HH2024000237,290.4855,G2,4,G2,55,3,G3,64737.0,7517.0,57824.0,56083.0,9233.0,5968,55504.0,2290.0,1875.0,1792.0,1750.0,466,95,2630,717,428,232,1,285.0,267,5
2024,HH2024000238,182.341,G2,2,G2,30,5,G2,117920.0,25974.0,92477.0,90922.0,19452.0,10486,98468.0,7141.0,200.0,6676.0,2115.0,565,190,2704,681,481,195,2,123.0,305,2
2024,HH2024000239,270.0519,G2,3,G2,59,1,G2,122855.0,10805.0,111084.0,110840.0,34556.0,21562,88299.0,6440.0,1019.0,5033.0,1308.0,371,159,710,112,160,101,1,283.0,463,2
2024,HH2024000240,115.5195,G2,4,G1,81,1,G2,1171.0,401.0,969.0,0.0,37211.0,18718,0.0,2129.0,448.0,1484.0,2411.0,893,258,861,209,179,109,2,278.0,304,3
2024,HH2024000241,189.9129,G1,4,G1,89,2,G2,85262.0,3266.0,79141.0,78675.0,13245.0,9072,72017.0,1294.0,193.0,81.0,3080.0,762,586,893,221,158,149,1,175.0,427,2
2024,HH2024000242,184.8462,G1,1,G1,58,4,G2,63426.0,24300.0,38973.0,38832.0,32116.0,25568,31310.0,7795.0,784.0,7446.0,3241.0,810,365,2528,410,542,237,2,267.0,227,2
2024,HH2024000243,242.1735,G2,4,G1,38,3,G2,151260.0,12166.0,137478.0,136952.0,33390.0,27176,117870.0,5446.0,858.0,4722.0,3913.0,788,717,2751,414,624,230,2,101.0,486,5
2024,HH2024000244,243.2807,G2,4,G1,73,1,G2,172375.0,29436.0,141848.0,140030.0,6010.0,3562,166365.0,3938.0,592.0,3844.0,1651.0,381,229,1431,378,155,209,1,,385,1
2024,HH2024000245,121.3357,G1,1,G1,68,3,G2,171495.0,23665.0,146332.0,145136.0,1278.0,693,170217.0,5595.0,228.0,5208.0,3075.0,1216,395,893,210,168,138,1,250.0,425,3
2024,HH2024000246,271.4654,G2,2,G2,87,1,G2,122137.0,911.0,120317.0,118790.0,1879.0,1078,120258.0,1768.0,816.0,1662.0,3554.0,1019,263,2158,534,229,241,2,286.0,207,3
2024,HH2024000247,272.8732,G2,4,G2,60,1,G1,127171.0,9374.0,117687.0,116682.0,5814.0,5194,121357.0,3425.0,310.0,3394.0,71.0,16,6,2726,443,398,317,2,125.0,489,1
2024,HH2024000248,287.0604,G1,1,G2,30,1,G3,33914.0,21749.0,12331.0,11619.0,29634.0,18516,4280.0,3130.0,81.0,2857.0,1898.0,746,341,2775,678,594,190,2,242.0,348,2
2024,HH2024000249,164.4111,G2,4,G1,84,2,G3,92717.0,1892.0,86849.0,85884.0,15580.0,10465,77137.0,5766.0,902.0,5528.0,2802.0,575,467,1612,391,352,194,2,120.0,263,2
2024,HH2024000250,296.8536,G1,5,G2,70,1,G3,93391.0,29972.0,63062.0,61095.0,27433.0,14546,65958.0,1467.0,132.0,993.0,1828.0,542,214,2452,408,570,476,1,256.0,245,3
2024,HH2024000251,246.2278,G2,3,G2,78,1,G3,46806.0,4988.0,39417.0,38844.0,3594.0,2931,43212.0,3912.0,1931.0,2797.0,400.0,144,74,2889,445,504,193,2,279.0,226,3
2024,HH2024000252,213.2968,G2,3,G1,37,3,G1,36951.0,23913.0,10824.0,10202.0,24083.0,16361,12868.0,6669.0,1676.0,6448.0,2622.0,929,453,2564,477,288,346,2,191.0,401,3
2024,HH2024000253,158.0645,G2,1,G2,57,1,G1,59056.0,25214.0,33692.0,31998.0,29803.0,15943,29253.0,,1851.0,654.0,1624.0,386,108,1686,417,200,88,2,120.0,263,2
2024,HH2024000254,260.6078,G2,4,G1,57,3,G2,156053.0,15160.0,138020.0,137279.0,39049.0,26911,117004.0,959.0,205.0,412.0,2470.0,843,347,1152,159,157,113,2,140.0,478,4
2024,HH2024000255,241.0344,G2,5,G2,46,1,G2,162289.0,24107.0,138108.0,136301.0,12771.0,10029,149518.0,6569.0,929.0,5965.0,5.0,1,0,1429,392,222,234,2,201.0,268,2
2024,HH2024000256,196.3896,G1,5,G2,80,2,G2,140034.0,26544.0,113369.0,111420.0,21816.0,15035,118218.0,6988.0,1648.0,5605.0,45.0,15,7,1404,212,251,189,2,259.0,226,5
